timestep_4,region_4,technology_3,parameter,value
hh0181,13PT,heatpumpAirSpace,effConv,4.06
hh0182,13PT,heatpumpAirSpace,effConv,4.06
hh0183,13PT,heatpumpAirSpace,effConv,4.06
hh0184,13PT,heatpumpAirSpace,effConv,4.06
hh0185,13PT,heatpumpAirSpace,effConv,4.06
hh0186,13PT,heatpumpAirSpace,effConv,4.06
hh0187,13PT,heatpumpAirSpace,effConv,4.06
hh0188,13PT,heatpumpAirSpace,effConv,4.06
hh0189,13PT,heatpumpAirSpace,effConv,4.06
hh0190,13PT,heatpumpAirSpace,effConv,4.06
hh0191,13PT,heatpumpAirSpace,effConv,4.06
hh0192,13PT,heatpumpAirSpace,effConv,4.06
hh0193,13PT,heatpumpAirSpace,effConv,4.06
hh0194,13PT,heatpumpAirSpace,effConv,4.06
hh0195,13PT,heatpumpAirSpace,effConv,4.06
hh0196,13PT,heatpumpAirSpace,effConv,4.06
hh0197,13PT,heatpumpAirSpace,effConv,4.06
hh0198,13PT,heatpumpAirSpace,effConv,4.06
hh0199,13PT,heatpumpAirSpace,effConv,4.06
hh0200,13PT,heatpumpAirSpace,effConv,4.06
hh0201,13PT,heatpumpAirSpace,effConv,4.06
hh0202,13PT,heatpumpAirSpace,effConv,4.06
hh0203,13PT,heatpumpAirSpace,effConv,4.06
hh0204,13PT,heatpumpAirSpace,effConv,4.06
hh0205,13PT,heatpumpAirSpace,effConv,4.06
hh0206,13PT,heatpumpAirSpace,effConv,4.06
hh0207,13PT,heatpumpAirSpace,effConv,4.06
hh0208,13PT,heatpumpAirSpace,effConv,4.06
hh0209,13PT,heatpumpAirSpace,effConv,4.06
hh0210,13PT,heatpumpAirSpace,effConv,4.06
hh0211,13PT,heatpumpAirSpace,effConv,4.06
hh0212,13PT,heatpumpAirSpace,effConv,4.06
hh0213,13PT,heatpumpAirSpace,effConv,4.06
hh0214,13PT,heatpumpAirSpace,effConv,4.06
hh0215,13PT,heatpumpAirSpace,effConv,4.06
hh0216,13PT,heatpumpAirSpace,effConv,4.06
hh0217,13PT,heatpumpAirSpace,effConv,4.06
hh0218,13PT,heatpumpAirSpace,effConv,4.06
hh0219,13PT,heatpumpAirSpace,effConv,4.06
hh0220,13PT,heatpumpAirSpace,effConv,4.06
hh0221,13PT,heatpumpAirSpace,effConv,4.06
hh0222,13PT,heatpumpAirSpace,effConv,4.06
hh0223,13PT,heatpumpAirSpace,effConv,4.06
hh0224,13PT,heatpumpAirSpace,effConv,4.06
hh0225,13PT,heatpumpAirSpace,effConv,4.06
hh0226,13PT,heatpumpAirSpace,effConv,4.06
hh0227,13PT,heatpumpAirSpace,effConv,4.06
hh0228,13PT,heatpumpAirSpace,effConv,4.06
hh0229,13PT,heatpumpAirSpace,effConv,4.06
hh0230,13PT,heatpumpAirSpace,effConv,4.06
hh0231,13PT,heatpumpAirSpace,effConv,4.06
hh0232,13PT,heatpumpAirSpace,effConv,4.06
hh0233,13PT,heatpumpAirSpace,effConv,4.06
hh0234,13PT,heatpumpAirSpace,effConv,4.06
hh0235,13PT,heatpumpAirSpace,effConv,4.06
hh0236,13PT,heatpumpAirSpace,effConv,4.06
hh0237,13PT,heatpumpAirSpace,effConv,4.06
hh0238,13PT,heatpumpAirSpace,effConv,4.06
hh0239,13PT,heatpumpAirSpace,effConv,4.06
hh0240,13PT,heatpumpAirSpace,effConv,4.06
hh0241,13PT,heatpumpAirSpace,effConv,4.06
hh0242,13PT,heatpumpAirSpace,effConv,4.06
hh0243,13PT,heatpumpAirSpace,effConv,4.06
hh0244,13PT,heatpumpAirSpace,effConv,4.06
hh0245,13PT,heatpumpAirSpace,effConv,4.06
hh0246,13PT,heatpumpAirSpace,effConv,4.06
hh0247,13PT,heatpumpAirSpace,effConv,4.06
hh0248,13PT,heatpumpAirSpace,effConv,4.045219887
hh0249,13PT,heatpumpAirSpace,effConv,4.06
hh0250,13PT,heatpumpAirSpace,effConv,4.06
hh0251,13PT,heatpumpAirSpace,effConv,4.06
hh0252,13PT,heatpumpAirSpace,effConv,4.06
hh0253,13PT,heatpumpAirSpace,effConv,4.06
hh0254,13PT,heatpumpAirSpace,effConv,4.06
hh0255,13PT,heatpumpAirSpace,effConv,4.06
hh0256,13PT,heatpumpAirSpace,effConv,4.06
hh0257,13PT,heatpumpAirSpace,effConv,4.06
hh0258,13PT,heatpumpAirSpace,effConv,4.06
hh0259,13PT,heatpumpAirSpace,effConv,4.06
hh0260,13PT,heatpumpAirSpace,effConv,4.06
hh0261,13PT,heatpumpAirSpace,effConv,4.06
hh0262,13PT,heatpumpAirSpace,effConv,4.06
hh0263,13PT,heatpumpAirSpace,effConv,4.06
hh0264,13PT,heatpumpAirSpace,effConv,4.06
hh0265,13PT,heatpumpAirSpace,effConv,4.06
hh0266,13PT,heatpumpAirSpace,effConv,4.06
hh0267,13PT,heatpumpAirSpace,effConv,4.06
hh0268,13PT,heatpumpAirSpace,effConv,4.06
hh0269,13PT,heatpumpAirSpace,effConv,4.06
hh0270,13PT,heatpumpAirSpace,effConv,4.06
hh0271,13PT,heatpumpAirSpace,effConv,4.06
hh0272,13PT,heatpumpAirSpace,effConv,4.06
hh0273,13PT,heatpumpAirSpace,effConv,4.06
hh0274,13PT,heatpumpAirSpace,effConv,4.06
hh0275,13PT,heatpumpAirSpace,effConv,4.06
hh0276,13PT,heatpumpAirSpace,effConv,4.06
hh0277,13PT,heatpumpAirSpace,effConv,4.06
hh0278,13PT,heatpumpAirSpace,effConv,4.06
hh0279,13PT,heatpumpAirSpace,effConv,4.06
hh0280,13PT,heatpumpAirSpace,effConv,4.06
hh0281,13PT,heatpumpAirSpace,effConv,4.06
hh0282,13PT,heatpumpAirSpace,effConv,4.06
hh0283,13PT,heatpumpAirSpace,effConv,4.06
hh0284,13PT,heatpumpAirSpace,effConv,4.06
hh0285,13PT,heatpumpAirSpace,effConv,4.06
hh0286,13PT,heatpumpAirSpace,effConv,4.06
hh0287,13PT,heatpumpAirSpace,effConv,4.06
hh0288,13PT,heatpumpAirSpace,effConv,4.06
hh0289,13PT,heatpumpAirSpace,effConv,4.06
hh0290,13PT,heatpumpAirSpace,effConv,4.06
hh0291,13PT,heatpumpAirSpace,effConv,4.06
hh0292,13PT,heatpumpAirSpace,effConv,4.06
hh0293,13PT,heatpumpAirSpace,effConv,4.06
hh0294,13PT,heatpumpAirSpace,effConv,4.06
hh0295,13PT,heatpumpAirSpace,effConv,4.06
hh0296,13PT,heatpumpAirSpace,effConv,4.06
hh0297,13PT,heatpumpAirSpace,effConv,4.06
hh0298,13PT,heatpumpAirSpace,effConv,4.06
hh0299,13PT,heatpumpAirSpace,effConv,4.06
hh0300,13PT,heatpumpAirSpace,effConv,4.06
hh0301,13PT,heatpumpAirSpace,effConv,4.06
hh0302,13PT,heatpumpAirSpace,effConv,4.06
hh0303,13PT,heatpumpAirSpace,effConv,4.06
hh0304,13PT,heatpumpAirSpace,effConv,4.06
hh0305,13PT,heatpumpAirSpace,effConv,4.06
hh0306,13PT,heatpumpAirSpace,effConv,4.06
hh0307,13PT,heatpumpAirSpace,effConv,4.06
hh0308,13PT,heatpumpAirSpace,effConv,4.06
hh0309,13PT,heatpumpAirSpace,effConv,4.06
hh0310,13PT,heatpumpAirSpace,effConv,4.06
hh0311,13PT,heatpumpAirSpace,effConv,4.06
hh0312,13PT,heatpumpAirSpace,effConv,4.06
hh0313,13PT,heatpumpAirSpace,effConv,4.047683715
hh0314,13PT,heatpumpAirSpace,effConv,3.956403354
hh0315,13PT,heatpumpAirSpace,effConv,3.878933446
hh0316,13PT,heatpumpAirSpace,effConv,3.906169752
hh0317,13PT,heatpumpAirSpace,effConv,3.89297362
hh0318,13PT,heatpumpAirSpace,effConv,3.894624672
hh0319,13PT,heatpumpAirSpace,effConv,3.942424959
hh0320,13PT,heatpumpAirSpace,effConv,4.004947412
hh0321,13PT,heatpumpAirSpace,effConv,3.941552174
hh0322,13PT,heatpumpAirSpace,effConv,3.979385651
hh0323,13PT,heatpumpAirSpace,effConv,4.051789777
hh0324,13PT,heatpumpAirSpace,effConv,4.03372176
hh0325,13PT,heatpumpAirSpace,effConv,3.973704895
hh0326,13PT,heatpumpAirSpace,effConv,3.952292992
hh0327,13PT,heatpumpAirSpace,effConv,3.979452024
hh0328,13PT,heatpumpAirSpace,effConv,3.899535499
hh0329,13PT,heatpumpAirSpace,effConv,3.847472915
hh0330,13PT,heatpumpAirSpace,effConv,3.905334684
hh0331,13PT,heatpumpAirSpace,effConv,4.000846942
hh0332,13PT,heatpumpAirSpace,effConv,4.06
hh0333,13PT,heatpumpAirSpace,effConv,4.06
hh0334,13PT,heatpumpAirSpace,effConv,4.06
hh0335,13PT,heatpumpAirSpace,effConv,3.860756899
hh0336,13PT,heatpumpAirSpace,effConv,3.844265886
hh0337,13PT,heatpumpAirSpace,effConv,4.037828524
hh0338,13PT,heatpumpAirSpace,effConv,4.023856501
hh0339,13PT,heatpumpAirSpace,effConv,4.013985709
hh0340,13PT,heatpumpAirSpace,effConv,3.972059325
hh0341,13PT,heatpumpAirSpace,effConv,3.952288701
hh0342,13PT,heatpumpAirSpace,effConv,3.972874349
hh0343,13PT,heatpumpAirSpace,effConv,3.990979242
hh0344,13PT,heatpumpAirSpace,effConv,3.997539047
hh0345,13PT,heatpumpAirSpace,effConv,3.986833797
hh0346,13PT,heatpumpAirSpace,effConv,3.975328111
hh0347,13PT,heatpumpAirSpace,effConv,3.979456892
hh0348,13PT,heatpumpAirSpace,effConv,3.951482482
hh0349,13PT,heatpumpAirSpace,effConv,3.993446123
hh0350,13PT,heatpumpAirSpace,effConv,3.994246746
hh0351,13PT,heatpumpAirSpace,effConv,3.988503576
hh0352,13PT,heatpumpAirSpace,effConv,3.989332897
hh0353,13PT,heatpumpAirSpace,effConv,3.972875911
hh0354,13PT,heatpumpAirSpace,effConv,3.908644426
hh0355,13PT,heatpumpAirSpace,effConv,3.916882722
hh0356,13PT,heatpumpAirSpace,effConv,3.939064295
hh0357,13PT,heatpumpAirSpace,effConv,3.927572284
hh0358,13PT,heatpumpAirSpace,effConv,3.943235196
hh0359,13PT,heatpumpAirSpace,effConv,3.91937621
hh0360,13PT,heatpumpAirSpace,effConv,3.803042455
hh0361,13PT,heatpumpAirSpace,effConv,3.648896493
hh0362,13PT,heatpumpAirSpace,effConv,3.73845954
hh0363,13PT,heatpumpAirSpace,effConv,3.887114262
hh0364,13PT,heatpumpAirSpace,effConv,3.940650653
hh0365,13PT,heatpumpAirSpace,effConv,3.979440355
hh0366,13PT,heatpumpAirSpace,effConv,4.050147352
hh0367,13PT,heatpumpAirSpace,effConv,4.06
hh0368,13PT,heatpumpAirSpace,effConv,4.053431568
hh0369,13PT,heatpumpAirSpace,effConv,4.050146336
hh0370,13PT,heatpumpAirSpace,effConv,4.044398037
hh0371,13PT,heatpumpAirSpace,effConv,4.02961442
hh0372,13PT,heatpumpAirSpace,effConv,4.009068234
hh0373,13PT,heatpumpAirSpace,effConv,3.967115111
hh0374,13PT,heatpumpAirSpace,effConv,3.97534813
hh0375,13PT,heatpumpAirSpace,effConv,4.04028627
hh0376,13PT,heatpumpAirSpace,effConv,4.020570704
hh0377,13PT,heatpumpAirSpace,effConv,3.906201701
hh0378,13PT,heatpumpAirSpace,effConv,3.793117586
hh0379,13PT,heatpumpAirSpace,effConv,3.665503405
hh0380,13PT,heatpumpAirSpace,effConv,3.625687244
hh0381,13PT,heatpumpAirSpace,effConv,3.719102093
hh0382,13PT,heatpumpAirSpace,effConv,3.662196883
hh0383,13PT,heatpumpAirSpace,effConv,3.579863232
hh0384,13PT,heatpumpAirSpace,effConv,3.750943173
hh0385,13PT,heatpumpAirSpace,effConv,3.585761085
hh0386,13PT,heatpumpAirSpace,effConv,3.656468913
hh0387,13PT,heatpumpAirSpace,effConv,3.787156661
hh0388,13PT,heatpumpAirSpace,effConv,3.475922722
hh0389,13PT,heatpumpAirSpace,effConv,3.464246522
hh0390,13PT,heatpumpAirSpace,effConv,3.50997865
hh0391,13PT,heatpumpAirSpace,effConv,3.508226944
hh0392,13PT,heatpumpAirSpace,effConv,3.868928355
hh0393,13PT,heatpumpAirSpace,effConv,3.128099281
hh0394,13PT,heatpumpAirSpace,effConv,2.959828551
hh0395,13PT,heatpumpAirSpace,effConv,2.964353434
hh0396,13PT,heatpumpAirSpace,effConv,3.497894193
hh0397,13PT,heatpumpAirSpace,effConv,3.723460638
hh0398,13PT,heatpumpAirSpace,effConv,3.323435591
hh0399,13PT,heatpumpAirSpace,effConv,3.195200241
hh0400,13PT,heatpumpAirSpace,effConv,3.192328938
hh0401,13PT,heatpumpAirSpace,effConv,3.397148334
hh0402,13PT,heatpumpAirSpace,effConv,3.45162984
hh0403,13PT,heatpumpAirSpace,effConv,3.409662124
hh0404,13PT,heatpumpAirSpace,effConv,3.637360785
hh0405,13PT,heatpumpAirSpace,effConv,3.802995568
hh0406,13PT,heatpumpAirSpace,effConv,3.931676623
hh0407,13PT,heatpumpAirSpace,effConv,3.996718556
hh0408,13PT,heatpumpAirSpace,effConv,4.023858116
hh0409,13PT,heatpumpAirSpace,effConv,3.823623863
hh0410,13PT,heatpumpAirSpace,effConv,3.904505724
hh0411,13PT,heatpumpAirSpace,effConv,3.661936224
hh0412,13PT,heatpumpAirSpace,effConv,3.374790454
hh0413,13PT,heatpumpAirSpace,effConv,3.257289132
hh0414,13PT,heatpumpAirSpace,effConv,3.043909462
hh0415,13PT,heatpumpAirSpace,effConv,3.119436836
hh0416,13PT,heatpumpAirSpace,effConv,3.435837982
hh0417,13PT,heatpumpAirSpace,effConv,3.555128879
hh0418,13PT,heatpumpAirSpace,effConv,3.573440828
hh0419,13PT,heatpumpAirSpace,effConv,3.570067589
hh0420,13PT,heatpumpAirSpace,effConv,3.655676619
hh0421,13PT,heatpumpAirSpace,effConv,3.624955349
hh0422,13PT,heatpumpAirSpace,effConv,3.613324906
hh0423,13PT,heatpumpAirSpace,effConv,3.767509166
hh0424,13PT,heatpumpAirSpace,effConv,3.816163906
hh0425,13PT,heatpumpAirSpace,effConv,3.629908039
hh0426,13PT,heatpumpAirSpace,effConv,3.536801467
hh0427,13PT,heatpumpAirSpace,effConv,3.331173485
hh0428,13PT,heatpumpAirSpace,effConv,3.304378191
hh0429,13PT,heatpumpAirSpace,effConv,3.353694478
hh0430,13PT,heatpumpAirSpace,effConv,3.364707652
hh0431,13PT,heatpumpAirSpace,effConv,3.073163917
hh0432,13PT,heatpumpAirSpace,effConv,2.864960529
hh0433,13PT,heatpumpAirSpace,effConv,2.908686971
hh0434,13PT,heatpumpAirSpace,effConv,2.784913368
hh0435,13PT,heatpumpAirSpace,effConv,2.790154867
hh0436,13PT,heatpumpAirSpace,effConv,2.699409936
hh0437,13PT,heatpumpAirSpace,effConv,2.655043244
hh0438,13PT,heatpumpAirSpace,effConv,2.617402494
hh0001,47CH,heatpumpAirSpace,effConv,2.850772132
hh0002,47CH,heatpumpAirSpace,effConv,2.662743738
hh0003,47CH,heatpumpAirSpace,effConv,2.631135724
hh0004,47CH,heatpumpAirSpace,effConv,2.795955394
hh0005,47CH,heatpumpAirSpace,effConv,2.822913453
hh0006,47CH,heatpumpAirSpace,effConv,2.797154998
hh0007,47CH,heatpumpAirSpace,effConv,2.980476866
hh0008,47CH,heatpumpAirSpace,effConv,3.138800205
hh0009,47CH,heatpumpAirSpace,effConv,3.205266633
hh0010,47CH,heatpumpAirSpace,effConv,3.282803009
hh0011,47CH,heatpumpAirSpace,effConv,3.020954279
hh0012,47CH,heatpumpAirSpace,effConv,3.107312113
hh0013,47CH,heatpumpAirSpace,effConv,3.000544484
hh0014,47CH,heatpumpAirSpace,effConv,3.197219364
hh0015,47CH,heatpumpAirSpace,effConv,3.380066088
hh0016,47CH,heatpumpAirSpace,effConv,3.342945662
hh0017,47CH,heatpumpAirSpace,effConv,3.26853826
hh0018,47CH,heatpumpAirSpace,effConv,3.213604634
hh0019,47CH,heatpumpAirSpace,effConv,3.302673213
hh0020,47CH,heatpumpAirSpace,effConv,3.392963915
hh0021,47CH,heatpumpAirSpace,effConv,3.342120996
hh0022,47CH,heatpumpAirSpace,effConv,3.514292312
hh0023,47CH,heatpumpAirSpace,effConv,3.571279421
hh0024,47CH,heatpumpAirSpace,effConv,3.576865428
hh0025,47CH,heatpumpAirSpace,effConv,3.390577341
hh0026,47CH,heatpumpAirSpace,effConv,3.392173956
hh0027,47CH,heatpumpAirSpace,effConv,3.320047052
hh0028,47CH,heatpumpAirSpace,effConv,3.150543945
hh0029,47CH,heatpumpAirSpace,effConv,3.16142054
hh0030,47CH,heatpumpAirSpace,effConv,3.239908784
hh0031,47CH,heatpumpAirSpace,effConv,3.051493288
hh0032,47CH,heatpumpAirSpace,effConv,3.467879133
hh0033,47CH,heatpumpAirSpace,effConv,3.583389683
hh0034,47CH,heatpumpAirSpace,effConv,3.57322832
hh0035,47CH,heatpumpAirSpace,effConv,3.346170982
hh0036,47CH,heatpumpAirSpace,effConv,3.246403351
hh0037,47CH,heatpumpAirSpace,effConv,3.308016834
hh0038,47CH,heatpumpAirSpace,effConv,3.166996109
hh0039,47CH,heatpumpAirSpace,effConv,3.304062718
hh0040,47CH,heatpumpAirSpace,effConv,3.312129254
hh0041,47CH,heatpumpAirSpace,effConv,3.171786657
hh0042,47CH,heatpumpAirSpace,effConv,3.345530146
hh0043,47CH,heatpumpAirSpace,effConv,3.430620684
hh0044,47CH,heatpumpAirSpace,effConv,3.320265371
hh0045,47CH,heatpumpAirSpace,effConv,3.468174565
hh0046,47CH,heatpumpAirSpace,effConv,3.373000623
hh0047,47CH,heatpumpAirSpace,effConv,3.179813021
hh0048,47CH,heatpumpAirSpace,effConv,3.033945377
hh0049,47CH,heatpumpAirSpace,effConv,2.996881909
hh0050,47CH,heatpumpAirSpace,effConv,2.933528671
hh0051,47CH,heatpumpAirSpace,effConv,2.985325549
hh0052,47CH,heatpumpAirSpace,effConv,3.0946304
hh0053,47CH,heatpumpAirSpace,effConv,2.944448074
hh0054,47CH,heatpumpAirSpace,effConv,2.95883417
hh0055,47CH,heatpumpAirSpace,effConv,3.045255301
hh0056,47CH,heatpumpAirSpace,effConv,2.842578341
hh0057,47CH,heatpumpAirSpace,effConv,2.614803748
hh0058,47CH,heatpumpAirSpace,effConv,2.841594302
hh0059,47CH,heatpumpAirSpace,effConv,3.182324357
hh0060,47CH,heatpumpAirSpace,effConv,3.352790376
hh0061,47CH,heatpumpAirSpace,effConv,3.142975281
hh0062,47CH,heatpumpAirSpace,effConv,3.282897378
hh0063,47CH,heatpumpAirSpace,effConv,3.508078891
hh0064,47CH,heatpumpAirSpace,effConv,3.79546655
hh0065,47CH,heatpumpAirSpace,effConv,3.777807603
hh0066,47CH,heatpumpAirSpace,effConv,3.555124603
hh0067,47CH,heatpumpAirSpace,effConv,3.502242347
hh0068,47CH,heatpumpAirSpace,effConv,3.520237054
hh0069,47CH,heatpumpAirSpace,effConv,3.606291898
hh0070,47CH,heatpumpAirSpace,effConv,3.743254251
hh0071,47CH,heatpumpAirSpace,effConv,3.616411518
hh0072,47CH,heatpumpAirSpace,effConv,3.550371826
hh0073,47CH,heatpumpAirSpace,effConv,3.737098541
hh0074,47CH,heatpumpAirSpace,effConv,3.634502441
hh0075,47CH,heatpumpAirSpace,effConv,3.824399054
hh0076,47CH,heatpumpAirSpace,effConv,3.883539346
hh0077,47CH,heatpumpAirSpace,effConv,3.351446805
hh0078,47CH,heatpumpAirSpace,effConv,3.105499839
hh0079,47CH,heatpumpAirSpace,effConv,2.738134452
hh0080,47CH,heatpumpAirSpace,effConv,2.896914674
hh0081,47CH,heatpumpAirSpace,effConv,3.232230876
hh0082,47CH,heatpumpAirSpace,effConv,3.397207291
hh0083,47CH,heatpumpAirSpace,effConv,3.424880428
hh0084,47CH,heatpumpAirSpace,effConv,3.467720823
hh0085,47CH,heatpumpAirSpace,effConv,3.623224295
hh0086,47CH,heatpumpAirSpace,effConv,3.501554249
hh0087,47CH,heatpumpAirSpace,effConv,3.670695191
hh0088,47CH,heatpumpAirSpace,effConv,3.562461498
hh0089,47CH,heatpumpAirSpace,effConv,3.520160549
hh0090,47CH,heatpumpAirSpace,effConv,3.684036908
hh0091,47CH,heatpumpAirSpace,effConv,3.704515218
hh0092,47CH,heatpumpAirSpace,effConv,3.589816492
hh0093,47CH,heatpumpAirSpace,effConv,3.509575
hh0094,47CH,heatpumpAirSpace,effConv,3.297420573
hh0095,47CH,heatpumpAirSpace,effConv,3.195071349
hh0096,47CH,heatpumpAirSpace,effConv,3.109182452
hh0097,47CH,heatpumpAirSpace,effConv,3.058915208
hh0098,47CH,heatpumpAirSpace,effConv,3.301569474
hh0099,47CH,heatpumpAirSpace,effConv,3.225560568
hh0100,47CH,heatpumpAirSpace,effConv,3.284647686
hh0101,47CH,heatpumpAirSpace,effConv,3.111087498
hh0102,47CH,heatpumpAirSpace,effConv,2.980803973
hh0103,47CH,heatpumpAirSpace,effConv,2.96217796
hh0104,47CH,heatpumpAirSpace,effConv,3.204145166
hh0105,47CH,heatpumpAirSpace,effConv,3.443287269
hh0106,47CH,heatpumpAirSpace,effConv,3.629905065
hh0107,47CH,heatpumpAirSpace,effConv,3.661337457
hh0108,47CH,heatpumpAirSpace,effConv,3.528451471
hh0109,47CH,heatpumpAirSpace,effConv,3.602190612
hh0110,47CH,heatpumpAirSpace,effConv,3.789475348
hh0111,47CH,heatpumpAirSpace,effConv,3.85199058
hh0112,47CH,heatpumpAirSpace,effConv,3.609969109
hh0113,47CH,heatpumpAirSpace,effConv,3.473689771
hh0114,47CH,heatpumpAirSpace,effConv,3.451076562
hh0115,47CH,heatpumpAirSpace,effConv,3.391388375
hh0116,47CH,heatpumpAirSpace,effConv,3.464308502
hh0117,47CH,heatpumpAirSpace,effConv,3.582714348
hh0118,47CH,heatpumpAirSpace,effConv,3.282105262
hh0119,47CH,heatpumpAirSpace,effConv,3.374847982
hh0120,47CH,heatpumpAirSpace,effConv,3.548178484
hh0121,47CH,heatpumpAirSpace,effConv,3.784383015
hh0122,47CH,heatpumpAirSpace,effConv,3.885400064
hh0123,47CH,heatpumpAirSpace,effConv,3.901823055
hh0124,47CH,heatpumpAirSpace,effConv,3.644478389
hh0125,47CH,heatpumpAirSpace,effConv,3.64736853
hh0126,47CH,heatpumpAirSpace,effConv,3.526607479
hh0127,47CH,heatpumpAirSpace,effConv,3.603926684
hh0128,47CH,heatpumpAirSpace,effConv,3.566694439
hh0129,47CH,heatpumpAirSpace,effConv,3.528436128
hh0130,47CH,heatpumpAirSpace,effConv,3.664065533
hh0131,47CH,heatpumpAirSpace,effConv,3.755505367
hh0132,47CH,heatpumpAirSpace,effConv,3.89430524
hh0133,47CH,heatpumpAirSpace,effConv,3.736729896
hh0134,47CH,heatpumpAirSpace,effConv,3.86751153
hh0135,47CH,heatpumpAirSpace,effConv,3.841464066
hh0136,47CH,heatpumpAirSpace,effConv,3.747829638
hh0137,47CH,heatpumpAirSpace,effConv,3.759274744
hh0138,47CH,heatpumpAirSpace,effConv,3.667614341
hh0139,47CH,heatpumpAirSpace,effConv,3.786149719
hh0140,47CH,heatpumpAirSpace,effConv,3.746918653
hh0141,47CH,heatpumpAirSpace,effConv,3.836656417
hh0142,47CH,heatpumpAirSpace,effConv,3.889332897
hh0143,47CH,heatpumpAirSpace,effConv,3.898020649
hh0144,47CH,heatpumpAirSpace,effConv,3.882170559
hh0145,47CH,heatpumpAirSpace,effConv,3.714694485
hh0146,47CH,heatpumpAirSpace,effConv,3.866774178
hh0147,47CH,heatpumpAirSpace,effConv,3.831615017
hh0148,47CH,heatpumpAirSpace,effConv,3.92120583
hh0149,47CH,heatpumpAirSpace,effConv,3.920876607
hh0150,47CH,heatpumpAirSpace,effConv,3.851080645
hh0151,47CH,heatpumpAirSpace,effConv,3.854459092
hh0152,47CH,heatpumpAirSpace,effConv,3.895125481
hh0153,47CH,heatpumpAirSpace,effConv,3.942285997
hh0154,47CH,heatpumpAirSpace,effConv,3.944723789
hh0155,47CH,heatpumpAirSpace,effConv,3.905451847
hh0156,47CH,heatpumpAirSpace,effConv,3.876220545
hh0157,47CH,heatpumpAirSpace,effConv,3.951438929
hh0158,47CH,heatpumpAirSpace,effConv,3.961035673
hh0159,47CH,heatpumpAirSpace,effConv,3.959186045
hh0160,47CH,heatpumpAirSpace,effConv,3.962438923
hh0161,47CH,heatpumpAirSpace,effConv,3.928858134
hh0162,47CH,heatpumpAirSpace,effConv,3.88428004
hh0163,47CH,heatpumpAirSpace,effConv,3.939376324
hh0164,47CH,heatpumpAirSpace,effConv,4.004292553
hh0165,47CH,heatpumpAirSpace,effConv,4.036953247
hh0166,47CH,heatpumpAirSpace,effConv,4.042517542
hh0167,47CH,heatpumpAirSpace,effConv,3.954679247
hh0168,47CH,heatpumpAirSpace,effConv,3.94259322
hh0169,47CH,heatpumpAirSpace,effConv,3.915973739
hh0170,47CH,heatpumpAirSpace,effConv,3.843327526
hh0171,47CH,heatpumpAirSpace,effConv,3.981910968
hh0172,47CH,heatpumpAirSpace,effConv,3.998701234
hh0173,47CH,heatpumpAirSpace,effConv,3.992306284
hh0174,47CH,heatpumpAirSpace,effConv,3.962583351
hh0175,47CH,heatpumpAirSpace,effConv,4.040933203
hh0176,47CH,heatpumpAirSpace,effConv,4.057619279
hh0177,47CH,heatpumpAirSpace,effConv,4.06
hh0178,47CH,heatpumpAirSpace,effConv,4.06
hh0179,47CH,heatpumpAirSpace,effConv,4.06
hh0180,47CH,heatpumpAirSpace,effConv,4.06
hh0181,47CH,heatpumpAirSpace,effConv,4.06
hh0182,47CH,heatpumpAirSpace,effConv,4.057619279
hh0183,47CH,heatpumpAirSpace,effConv,4.048879463
hh0184,47CH,heatpumpAirSpace,effConv,4.054439731
hh0185,47CH,heatpumpAirSpace,effConv,4.06
hh0186,47CH,heatpumpAirSpace,effConv,4.06
hh0187,47CH,heatpumpAirSpace,effConv,4.055237811
hh0188,47CH,heatpumpAirSpace,effConv,4.06
hh0189,47CH,heatpumpAirSpace,effConv,4.06
hh0190,47CH,heatpumpAirSpace,effConv,4.057618531
hh0191,47CH,heatpumpAirSpace,effConv,4.03775842
hh0192,47CH,heatpumpAirSpace,effConv,4.029796982
hh0193,47CH,heatpumpAirSpace,effConv,4.022631583
hh0194,47CH,heatpumpAirSpace,effConv,4.044913112
hh0195,47CH,heatpumpAirSpace,effConv,4.053648417
hh0196,47CH,heatpumpAirSpace,effConv,4.055236812
hh0197,47CH,heatpumpAirSpace,effConv,4.04808789
hh0198,47CH,heatpumpAirSpace,effConv,3.962676578
hh0199,47CH,heatpumpAirSpace,effConv,3.823709277
hh0200,47CH,heatpumpAirSpace,effConv,3.924143726
hh0201,47CH,heatpumpAirSpace,effConv,3.989872748
hh0202,47CH,heatpumpAirSpace,effConv,3.999479698
hh0203,47CH,heatpumpAirSpace,effConv,4.02500786
hh0204,47CH,heatpumpAirSpace,effConv,4.04411301
hh0205,47CH,heatpumpAirSpace,effConv,4.040933203
hh0206,47CH,heatpumpAirSpace,effConv,4.06
hh0207,47CH,heatpumpAirSpace,effConv,4.06
hh0208,47CH,heatpumpAirSpace,effConv,4.06
hh0209,47CH,heatpumpAirSpace,effConv,4.06
hh0210,47CH,heatpumpAirSpace,effConv,4.06
hh0211,47CH,heatpumpAirSpace,effConv,4.06
hh0212,47CH,heatpumpAirSpace,effConv,4.06
hh0213,47CH,heatpumpAirSpace,effConv,4.06
hh0214,47CH,heatpumpAirSpace,effConv,4.06
hh0215,47CH,heatpumpAirSpace,effConv,4.06
hh0216,47CH,heatpumpAirSpace,effConv,4.06
hh0217,47CH,heatpumpAirSpace,effConv,4.06
hh0218,47CH,heatpumpAirSpace,effConv,4.06
